Voltage, ChB, Run #6
Time ( s )	Voltage ( V )
38,7000	0,016
38,7250	0,022
38,7500	0,023
38,7750	0,016
38,8000	0,015
38,8250	0,016
38,8500	0,018
38,8750	0,019
38,9000	0,020
38,9250	0,018
38,9500	0,018
38,9750	0,020
39,0000	0,021
39,0250	0,015
39,0500	0,016
39,0750	0,016
39,1000	0,020
39,1250	0,014
39,1500	0,016
